Airplane.Type,Avg_Injuries_per_Incident,Risk.Score,Weighted_Risk,Damage_Risk,Severity_Risk,Number.of.Engines
"capra, salvatore o aventura 2",1.0,3.0,7.168329066996204,2.0,2.0,1.0
carbon cub,2.0,4.0,19.115544178656545,2.0,1.0,1.0
carillon john c zodiac ch6,0.0,0.0,0.0,2.0,1.0,1.0
carlesimo glasair iii t,0.0,0.0,0.0,2.0,1.0,1.0
carlisle comp air 6,0.0,0.0,0.0,2.0,1.0,1.0
carlo robert quicksilver spt 2s,1.0,3.0,7.168329066996204,2.0,2.0,1.0
carlson aircraft sparrow,1.0,2.0,4.778886044664136,2.0,1.0,1.0
carlson quickie q2,0.0,0.0,0.0,2.0,1.0,1.0
carlton m. cadwell lancair iv-p,3.0,9.0,96.77244240444877,3.0,2.0,1.0
carothers zenith ch701,2.0,2.0,9.557772089328273,2.0,1.0,1.0
carpenter kolb twinstar iii,0.0,0.0,0.0,2.0,1.0,1.0
carpenter lancair 320,0.0,0.0,0.0,2.0,1.0,1.0
carr b l rv 4,0.0,0.0,0.0,2.0,1.0,1.0
carr bryan vans rv-6a,1.0,2.0,4.778886044664136,2.0,1.0,1.0
carr rv-4,0.0,0.0,0.0,2.0,1.0,1.0
carrithers carl l vp1,1.0,1.0,2.389443022332068,2.0,1.0,1.0
carter richard l buddy baby lakes,0.0,0.0,0.0,2.0,1.0,1.0
carter-jones volmer sportsman,0.0,0.0,0.0,2.0,1.0,1.0
cartwright h jr/cottrell m rv-10,2.0,6.0,43.009974401977225,3.0,2.0,1.0
casa 1.131e,0.0,0.0,0.0,3.0,1.0,1.0
casa 212-200,0.0,0.0,0.0,2.0,1.0,2.0
case richard l van rv-6,1.0,3.0,7.168329066996204,2.0,2.0,1.0
cashen super acro sport,1.0,2.0,4.778886044664136,2.0,1.0,1.0
cashmer philip m sonex,2.0,2.0,9.557772089328273,2.0,1.0,1.0
casler scott cx-4,0.0,0.0,0.0,2.0,1.0,1.0
cassutt 111m,1.0,3.0,7.168329066996204,2.0,2.0,1.0
cassutt cassutt,0.0,0.0,0.0,2.0,1.0,1.0
cassutt iii m,1.0,1.0,2.389443022332068,2.0,1.0,1.0
cassutt iiim,1.0,2.0,4.778886044664136,2.0,1.0,1.0
cassutt mark ii,1.0,3.0,10.752493600494306,3.0,2.0,1.0
cassutt sport racer,1.0,3.0,7.168329066996204,2.0,2.0,1.0
caughran terry flightstar ii,1.0,3.0,7.168329066996204,2.0,2.0,1.0
caywood long-ez,0.0,0.0,0.0,2.0,1.0,1.0
ccx-2000-0081 llc ccx-2000,1.0,1.0,2.389443022332068,2.0,1.0,1.0
center charles c x-5,2.0,6.0,28.673316267984816,2.0,2.0,1.0
central ohio dragonfly club dragonfly-c,1.0,1.0,2.389443022332068,2.0,1.0,1.0
central ohio dragonfly clubllc dragonfly-c,2.0,4.0,19.115544178656545,2.0,1.0,1.0
cessna 0-1a,0.0,0.0,0.0,2.0,1.0,1.0
cessna 120,0.3387096774193548,0.6290322580645161,0.6004687720012429,2.064516129032258,1.1451612903225807,1.0
cessna 140,0.39999999999999913,0.8333333333333334,0.8601994880395447,2.0083333333333333,1.0666666666666667,1.0083333333333333
cessna 140a,0.4545454545454545,1.0,1.0861104646963946,2.0,1.0909090909090908,1.0
cessna 150,0.5648148148148125,1.0740740740740742,1.7026113099586238,2.1527777777777777,1.1574074074074074,1.0
cessna 150 - f,2.0,6.0,28.673316267984816,2.0,2.0,1.0
cessna 150 - g,0.0,0.0,0.0,2.0,1.0,1.0
cessna 150-j,2.0,2.0,9.557772089328273,2.0,1.0,1.0
cessna 150a,0.5,1.0,1.194721511166034,2.0,1.0,1.0
cessna 150b,0.3333333333333333,0.3333333333333333,0.2654936691480076,2.0,1.0,1.0
cessna 150c,0.0,0.0,0.0,2.0,1.0,1.0
cessna 150d,0.4545454545454545,1.0,1.1354791221825944,2.090909090909091,1.0909090909090908,1.0
cessna 150e,0.5555555555555555,1.2222222222222223,1.6224613114600464,2.111111111111111,1.4444444444444444,1.0
cessna 150f,0.8235294117647055,1.5686274509803921,3.4918388803860796,2.0980392156862746,1.196078431372549,1.0196078431372548
cessna 150g,0.5,0.9583333333333334,1.2196115426486598,2.0208333333333335,1.0833333333333333,1.0
cessna 150h,0.6499999999999996,1.275,2.329706946773766,2.125,1.1,1.0
cessna 150j,0.8461538461538465,1.794871794871795,3.91406790936249,2.1538461538461537,1.205128205128205,0.9743589743589743
cessna 150k,0.5,0.8,0.9557772089328272,2.1,1.0,1.0
cessna 150l,0.6741573033707855,1.3595505617977528,2.5520373650964876,2.101123595505618,1.1573033707865168,1.0
cessna 150m,0.53125,0.9479166666666666,1.309060093289346,2.0625,1.1145833333333333,1.0
cessna 152,0.31796116504854377,0.6359223300970874,0.5808768870565838,2.0849514563106797,1.1189320388349515,1.0
cessna 152(ii),0.0,0.0,0.0,2.0,1.0,1.0
cessna 152-ii,0.0,0.0,0.0,2.0,1.0,1.0
cessna 152a,0.0,0.0,0.0,2.0,1.0,1.0
cessna 152g,0.0,0.0,0.0,2.0,1.0,1.0
cessna 152ii,0.2,0.2,0.09557772089328273,2.0,1.0,1.0
cessna 152k,1.0,2.0,4.778886044664136,2.0,1.0,1.0
cessna 162,0.5,0.8333333333333334,0.9956012593050284,2.0,1.0,1.0
cessna 170,0.428571428571428,0.7402597402597403,0.8777545796321881,2.064935064935065,1.1168831168831168,1.0
cessna 170 - b,1.0,2.0,4.778886044664136,2.0,1.0,1.0
cessna 170 b,0.0,0.0,0.0,2.0,1.0,1.0
cessna 170-b,0.0,0.0,0.0,2.0,1.0,1.0
cessna 170a,0.3589743589743591,0.6923076923076923,0.7367842060971334,2.051282051282051,1.0769230769230769,1.0
cessna 170b,0.40517241379310326,0.7758620689655172,0.8554653507791867,2.0517241379310347,1.0775862068965518,1.0
cessna 172,0.5353260869565168,1.1236413043478262,1.6510524782514415,2.0692934782608696,1.1141304347826086,0.9891304347826086
cessna 172 - f,2.0,4.0,19.115544178656545,2.0,1.0,1.0
cessna 172 - h,0.0,0.0,0.0,2.0,1.0,1.0
cessna 172 - m,1.0,2.0,4.778886044664136,2.0,1.0,1.0
cessna 172 - n,0.0,0.0,0.0,2.0,1.0,1.0
cessna 172 - r,0.0,0.0,0.0,2.0,1.0,1.0
cessna 172 - s,0.6666666666666666,2.0,3.185924029776091,2.0,1.3333333333333333,1.0
cessna 172 k,0.0,0.0,0.0,2.0,1.0,1.0
cessna 172 m,0.0,0.0,0.0,2.0,1.0,1.0
cessna 172 n,0.0,0.0,0.0,2.0,1.0,1.0
cessna 172 p,0.0,0.0,0.0,2.0,1.0,1.0
cessna 172 rg,0.0,0.0,0.0,2.0,1.0,1.0
cessna 172 s,0.0,0.0,0.0,2.0,1.0,1.0
cessna 172 skyhawk,1.0,1.0,2.389443022332068,2.0,1.0,1.0
cessna 172 sp,0.0,0.0,0.0,2.0,1.0,1.0
cessna 172-m,1.0,1.0,2.389443022332068,2.0,1.0,1.0
cessna 172-p,0.0,0.0,0.0,2.0,1.0,1.0
cessna 172-s,0.0,0.0,0.0,2.0,1.0,1.0
cessna 172a,0.9,1.6,3.5483228881631215,2.1,1.2,1.0
cessna 172b,0.4210526315789472,0.6842105263157895,0.6883713970153327,2.0,1.0526315789473684,1.0
cessna 172c,0.909090909090909,1.5454545454545454,3.6532806539787823,2.090909090909091,1.1818181818181819,1.0
cessna 172d,0.44444444444444453,0.7777777777777778,0.9439774903040268,2.111111111111111,1.0555555555555556,0.9444444444444444
cessna 172e,0.7826086956521741,1.173913043478261,2.2358682345073224,2.0869565217391304,1.1304347826086956,1.0
cessna 172f,0.7575757575757577,1.4545454545454546,3.0444005449823184,2.0,1.121212121212121,1.0
cessna 172g,0.6999999999999997,1.35,2.7179914379027275,2.2,1.15,1.0
cessna 172h,0.871794871794872,1.6666666666666667,3.872437245265318,2.0256410256410255,1.1282051282051282,1.0
cessna 172i,0.4545454545454545,0.7272727272727273,0.7898985197791961,2.0,1.3636363636363635,1.0
cessna 172j,0.0,0.0,0.0,2.0,1.0,1.0
cessna 172k,0.7796610169491534,1.6101694915254237,3.7416989125918136,2.135593220338983,1.1694915254237288,1.0
cessna 172l,0.5714285714285715,1.3428571428571427,2.1651279630927305,2.057142857142857,1.2285714285714286,1.0
cessna 172m,0.7263681592039829,1.5226130653266332,3.2183017921727486,2.1155778894472363,1.2010050251256281,1.0
cessna 172n,0.7037037037037018,1.5656565656565657,3.241197964262012,2.111111111111111,1.1784511784511784,1.0
cessna 172p,0.46153846153846106,0.8910256410256411,1.2053255482473895,2.0576923076923075,1.0705128205128205,1.0
cessna 172p robertson stol,0.0,0.0,0.0,2.0,1.0,1.0
cessna 172pii,0.0,0.0,0.0,2.0,1.0,1.0
cessna 172q,0.0,0.0,0.0,2.0,1.0,1.0
cessna 172r,0.32653061224489827,0.7244897959183674,0.6369194228623588,2.0306122448979593,1.0816326530612246,1.0
cessna 172rg,0.3214285714285715,0.5535714285714286,0.480022035736353,2.0357142857142856,1.0178571428571428,1.0
cessna 172s,0.3386454183266923,0.7290836653386454,0.6673267087495874,2.0358565737051793,1.0836653386454183,1.0
cessna 172sp,0.0,0.0,0.0,2.0,1.0,1.0
cessna 172xp,0.5,0.5,0.597360755583017,2.25,1.0,1.0
cessna 175,0.7058823529411766,1.3529411764705883,2.455586773815309,2.088235294117647,1.1470588235294117,1.0
cessna 175a,0.22222222222222227,0.3333333333333333,0.17699577943200503,2.0,1.0,1.0
cessna 175b,0.25,0.5,0.2986803777915085,2.0,1.0,1.0
cessna 175c,1.5,3.0,10.752493600494306,2.0,1.0,1.0
cessna 177,0.8863636363636359,1.625,4.320066084151769,2.159090909090909,1.1022727272727273,1.0
cessna 177 rg,0.5,1.5,1.792082266749051,2.0,1.5,1.0
cessna 177a,1.25,3.0,8.960411333745256,2.0,1.25,0.875
cessna 177b,0.7894736842105267,1.7105263157894737,3.872089108211247,2.1315789473684212,1.1578947368421053,1.0
cessna 177rg,0.7719298245614039,1.5789473684210527,3.203574578417509,2.017543859649123,1.1929824561403508,1.0
cessna 180,0.33480176211453744,0.6607929515418502,0.5814903355400675,2.0352422907488985,1.039647577092511,1.0
cessna 180 - b,0.0,0.0,0.0,2.0,1.0,1.0
cessna 180 h,0.0,0.0,0.0,2.0,1.0,1.0
cessna 180a,0.2105263157894736,0.3157894736842105,0.15885493777276907,2.0,1.0,1.0
cessna 180b,1.125,2.875,10.92050131300203,2.25,1.25,1.0
cessna 180c,0.0,0.0,0.0,2.0,1.0,1.0
cessna 180d,0.5714285714285713,1.2857142857142858,1.7555091592643763,2.0,1.1428571428571428,1.0
cessna 180e,0.0,0.0,0.0,2.0,1.0,1.0
cessna 180f,0.25,0.75,0.44802056668726276,2.0,1.25,1.0
cessna 180g,0.4285714285714285,0.5714285714285714,0.5851697197547922,2.0,1.0,1.0
cessna 180h,0.4193548387096775,0.7096774193548387,0.7111141564900847,2.0,1.1290322580645162,1.0
cessna 180j,0.1612903225806451,0.2,0.07707880717200219,1.9666666666666666,1.0,1.0
cessna 180k,0.34999999999999987,0.65,0.564505914025951,2.1,1.05,1.0
cessna 180k ii,0.0,0.0,0.0,2.0,1.0,1.0
cessna 180m,0.0,0.0,0.0,2.0,1.0,1.0
cessna 182,0.7964912280701791,1.7614035087719297,4.1769582096201505,2.126315789473684,1.168421052631579,0.9929824561403509
cessna 182 - q,1.0,3.0,7.168329066996204,2.0,2.0,0.0
cessna 182 rg,0.0,0.0,0.0,2.0,1.0,1.0
cessna 182a,0.8620689655172407,1.896551724137931,4.9720871451618525,2.1206896551724137,1.1206896551724137,1.0
cessna 182b,1.458333333333333,3.3333333333333335,15.31774020826591,2.1666666666666665,1.1666666666666667,1.0
cessna 182c,0.9565217391304346,2.260869565217391,6.2107450958536745,2.1739130434782608,1.3478260869565217,1.0
cessna 182d,0.5263157894736843,1.105263157894737,1.787118049943652,2.1578947368421053,1.1578947368421053,1.0
cessna 182e,0.8636363636363634,1.7727272727272727,4.877623359636536,2.1363636363636362,1.1363636363636365,1.0
cessna 182f,0.5555555555555555,1.2777777777777777,1.917454277180055,2.0555555555555554,1.1111111111111112,1.0
cessna 182g,1.0,2.0526315789473686,6.036487635365225,2.210526315789474,1.105263157894737,1.0
cessna 182h,0.6190476190476188,1.3333333333333333,2.2892056166333306,2.0476190476190474,1.1428571428571428,1.0
cessna 182j,0.4583333333333334,0.8333333333333334,0.912634487696276,2.0416666666666665,1.0,1.0416666666666667
cessna 182k,0.7619047619047622,1.619047619047619,3.2075969823596013,2.0476190476190474,1.1428571428571428,1.0
cessna 182l,1.0,2.25,6.9891208403212985,2.25,1.25,1.0
cessna 182m,1.1428571428571426,2.761904761904762,8.972602369573478,2.238095238095238,1.3333333333333333,1.0
cessna 182n,0.6923076923076923,1.6153846153846154,3.435708014359127,2.1538461538461537,1.3076923076923077,0.9230769230769231
cessna 182p,0.8064516129032256,1.4731182795698925,3.1183764729533143,2.043010752688172,1.1612903225806452,0.989247311827957
cessna 182q,0.770491803278688,1.8688524590163935,4.3008047949661465,2.1475409836065573,1.180327868852459,1.0
cessna 182qii,0.0,0.0,0.0,2.0,1.0,1.0
cessna 182r,0.5454545454545451,1.4090909090909092,2.191968392387269,2.090909090909091,1.2272727272727273,1.0
cessna 182rg,0.3333333333333333,0.3333333333333333,0.2654936691480076,2.1666666666666665,1.0,1.0
cessna 182s,0.25,0.6,0.3584164533498102,1.95,1.1,0.95
cessna 182t,0.47058823529411764,1.088235294117647,1.5213062841145346,2.0294117647058822,1.1176470588235294,1.0
cessna 183p,0.0,0.0,0.0,2.0,1.0,1.0
cessna 185,0.4200000000000004,1.16,1.4652064612940243,2.02,1.12,0.96
cessna 185 - e,0.0,0.0,0.0,2.0,1.0,1.0
cessna 185a,1.0,1.75,4.18152528908112,2.25,1.0,1.0
cessna 185b,0.0,0.0,0.0,2.0,1.0,1.0
cessna 185d,0.0,0.0,0.0,2.0,1.0,1.0
cessna 185e,0.0,0.0,0.0,2.0,1.0,1.0
cessna 185f,0.29999999999999993,0.6,0.5376246800247153,2.1,1.1,1.0
cessna 188,0.28571428571428564,0.6190476190476191,0.422622575378461,2.0952380952380953,1.0952380952380953,1.0
cessna 188 - undesignat,0.0,0.0,0.0,2.0,1.0,1.0
cessna 188a,0.0,0.0,0.0,2.0,1.0,1.0
cessna 188b,0.41176470588235303,0.7058823529411765,0.8102609556696978,2.176470588235294,1.0,1.0
cessna 188t,0.0,0.0,0.0,2.0,1.0,1.0
cessna 190,0.28571428571428564,0.5714285714285714,0.3901131465031948,2.0,1.0,1.0
cessna 195,0.11111111111111113,0.19444444444444445,0.06268600521550177,2.0277777777777777,1.0277777777777777,1.0
cessna 195a,0.1538461538461538,0.3076923076923077,0.11310972886779022,2.0,1.0,1.0
cessna 195b,0.44444444444444453,0.8888888888888888,0.9439774903040268,2.0,1.0,1.0
cessna 205,2.0,5.222222222222222,35.045164327537,2.3333333333333335,1.3333333333333333,1.0
cessna 205a,0.5,1.0,1.194721511166034,2.0,1.0,1.0
cessna 206,0.758620689655172,1.4827586206896552,2.7190213702399397,2.0,1.1379310344827587,0.9655172413793104
cessna 206-5,0.0,0.0,0.0,3.0,1.0,1.0
cessna 206-f,0.0,0.0,0.0,2.0,1.0,1.0
cessna 206b,0.0,0.0,0.0,1.0,3.0,1.0
cessna 206f,0.0,0.0,0.0,2.0,1.0,1.0
cessna 206g,0.6,0.8,1.2902992320593167,2.2,1.0,1.0
cessna 206h,1.3333333333333333,4.0,19.115544178656545,2.5,1.5,1.0
cessna 207,1.0,1.967741935483871,5.087201273352146,2.032258064516129,1.2258064516129032,1.0
cessna 207a,1.1176470588235292,2.0588235294117645,5.498199342044379,2.0,1.1176470588235294,1.0
cessna 208,2.086956521739129,5.326086956521739,34.31041436225782,2.239130434782609,1.326086956521739,0.8913043478260869
cessna 208b,1.3859649122807,3.245614035087719,14.205382178471854,2.192982456140351,1.263157894736842,1.0526315789473684
cessna 210,0.6701030927835059,1.59375,3.1022729961334528,2.1458333333333335,1.2291666666666667,0.9375
cessna 210 5(205),0.5,1.0,1.194721511166034,2.5,1.0,0.5
cessna 210 5a(205a),1.0,2.0,4.778886044664136,2.0,1.0,1.0
cessna 210 d,0.0,0.0,0.0,2.0,1.0,1.0
cessna 210-5,1.5,4.0,19.71290493423956,2.25,1.25,1.0
cessna 210-5(205),1.1666666666666667,1.8333333333333333,5.807674012612666,2.1666666666666665,1.0,1.0
cessna 210-5a,0.0,0.0,0.0,2.0,1.0,1.0
cessna 210a,0.6923076923076923,1.6153846153846154,3.3084595693828627,2.1538461538461537,1.1538461538461537,1.0
cessna 210b,0.3333333333333333,1.0,0.9956012593050284,2.1666666666666665,1.3333333333333333,1.0
cessna 210c,0.0,0.0,0.0,2.0,1.0,1.0
cessna 210d,0.875,1.75,3.6588346279459794,2.125,1.25,1.0
cessna 210e,0.7777777777777778,2.0,4.026653982078115,2.111111111111111,1.3333333333333333,1.0
cessna 210f,0.4,1.2,1.7203989760790894,2.4,1.4,1.0
cessna 210g,1.4,3.0,12.042792832553621,2.2,1.4,1.0
cessna 210h,0.0,0.0,0.0,2.0,1.0,1.0
cessna 210j,1.25,2.75,10.453813222702799,2.25,1.25,1.0
cessna 210k,0.0,0.0,0.0,2.0,1.0,1.0
cessna 210l,1.2800000000000002,2.92,11.132892929649572,2.16,1.24,1.0
cessna 210m,1.0,1.0,2.389443022332068,2.0,1.0,1.0
cessna 210n,1.3333333333333333,3.0833333333333335,13.009189788252371,2.0833333333333335,1.25,1.0
cessna 305,0.28571428571428564,0.7142857142857143,0.4876414331289935,2.0,1.2857142857142858,1.0
cessna 305 (l-19),0.0,0.0,0.0,2.0,1.0,1.0
cessna 305 a,1.0,1.0,2.389443022332068,2.0,1.0,1.0
cessna 305-a,0.0,0.0,0.0,2.0,1.0,1.0
cessna 305-c,0.0,0.0,0.0,2.0,1.0,1.0
cessna 305a,0.24000000000000013,0.52,0.36701844823020563,2.04,1.16,1.0
cessna 305c (0 1e),0.5,1.0,1.194721511166034,2.0,1.0,1.0
cessna 305c (0-1e),0.0,0.0,0.0,2.0,1.0,1.0
cessna 305f,0.0,0.0,0.0,2.0,1.0,1.0
cessna 31,0.0,0.0,0.0,2.0,1.0,1.0
cessna 310,0.8571428571428574,2.1785714285714284,5.595685445155199,2.2142857142857144,1.2857142857142858,1.9285714285714286
cessna 310-j,0.0,0.0,0.0,2.0,1.0,2.0
cessna 310a,0.0,0.0,0.0,2.0,1.0,2.0
cessna 310b,1.25,3.75,11.20051416718157,2.0,1.5,2.0
cessna 310c,0.5,1.125,1.4187317945096654,2.125,1.125,2.0
cessna 310d,0.0,0.0,0.0,2.5,1.0,2.0
cessna 310f,1.0,2.25,6.570968311413187,2.25,1.5,2.0
cessna 310g,0.0,0.0,0.0,2.0,1.0,2.0
cessna 310h,2.6666666666666665,8.0,63.71848059552182,2.3333333333333335,2.0,2.0
cessna 310i,0.8333333333333334,1.6666666666666667,4.314272123655123,2.1666666666666665,1.1666666666666667,2.0
cessna 310j,0.5,1.1666666666666667,1.3938417630270397,2.0,1.1666666666666667,1.8333333333333333
cessna 310k,0.11111111111111113,0.1111111111111111,0.044248944858001266,2.111111111111111,1.0,1.7777777777777777
cessna 310l,0.0,0.0,0.0,2.0,1.0,2.0
cessna 310n,1.0,1.4,3.345220231264895,2.0,1.2,2.0
cessna 310p,0.4,0.4,0.3823108835731309,2.0,1.0,2.0
cessna 310q,0.41176470588235303,0.9411764705882353,1.2443293247784644,2.1176470588235294,1.1764705882352942,2.0
cessna 310r,1.171428571428571,3.0,10.59644834189303,2.2285714285714286,1.457142857142857,1.9714285714285715
cessna 320,0.6,1.8,3.440797952158178,2.4,1.6,2.0
cessna 320a,0.0,0.0,0.0,2.0,1.0,2.0
cessna 320b,3.0,9.0,96.77244240444877,3.0,2.0,2.0
cessna 320c,0.0,0.0,0.0,2.0,1.0,2.0
cessna 320d,3.75,11.25,131.04601575602436,2.5,2.0,2.0
cessna 320e,2.0,6.0,40.62053137964516,2.6666666666666665,2.0,2.0
cessna 320f,1.5,4.5,24.193110601112192,2.5,1.5,2.0
cessna 335,2.0,6.0,43.009974401977225,3.0,2.0,2.0
cessna 336,0.5,0.5,0.597360755583017,2.0,1.0,2.0
cessna 337,1.272727272727273,3.0,12.717366168445055,2.272727272727273,1.2727272727272727,1.6363636363636365
cessna 337 b,0.0,0.0,0.0,2.0,1.0,2.0
cessna 337a,4.0,8.0,76.46217671462618,2.0,2.0,2.0
cessna 337b,0.0,0.0,0.0,2.0,1.0,2.0
cessna 337c,1.0,3.0,7.168329066996204,2.0,2.0,2.0
cessna 337d,0.0,0.0,0.0,2.0,1.0,2.0
cessna 337f,0.5,0.5,0.597360755583017,2.0,1.0,2.0
cessna 337g,1.6666666666666667,4.166666666666667,21.571360618275616,2.3333333333333335,1.3333333333333333,2.0
cessna 340,1.2083333333333328,3.5416666666666665,14.255765531673875,2.2916666666666665,1.375,2.0
cessna 340a,1.2800000000000002,3.6,14.43605896372142,2.36,1.44,2.0
cessna 350,0.0,0.0,0.0,2.0,1.0,0.5
cessna 400,2.0,5.0,31.062759290316883,2.5,1.5,1.0
cessna 401,2.4285714285714284,5.857142857142857,44.35098834308195,2.2857142857142856,1.4285714285714286,2.0
cessna 401a,3.75,8.25,97.44447325447966,2.25,1.25,2.0
cessna 401b,0.0,0.0,0.0,2.0,1.0,2.0
cessna 402,1.1739130434782614,2.652173913043478,8.171082093381308,2.0434782608695654,1.1304347826086956,1.9130434782608696
cessna 402a,0.5,1.5,2.6881234001235765,2.5,1.5,2.0
cessna 402b,0.4210526315789472,1.0,1.0060812725608705,1.736842105263158,1.3157894736842106,2.0
cessna 402c,0.11111111111111113,0.3333333333333333,0.1327468345740038,1.7777777777777777,1.2222222222222223,2.0
cessna 404,1.8571428571428574,4.285714285714286,27.576123043444586,2.142857142857143,1.7142857142857142,2.0
cessna 411,3.5,10.5,131.71804660605525,3.0,2.0,2.0
cessna 411a,0.5,1.5,2.6881234001235765,3.0,1.5,2.0
cessna 414,1.6190476190476197,4.0476190476190474,22.19852168366096,2.4761904761904763,1.3333333333333333,1.9047619047619047
cessna 414a,3.1000000000000005,8.1,78.51709771383177,2.3,1.5,2.0
cessna 421,1.0454545454545456,2.909090909090909,9.99221627520683,2.3636363636363638,1.4090909090909092,2.0
cessna 421a,0.0,0.0,0.0,2.0,1.0,2.0
cessna 421b,1.6153846153846154,3.8461538461538463,18.111695334954906,2.1538461538461537,1.3461538461538463,2.0
cessna 421c,1.2647058823529418,3.5294117647058822,13.287659575312889,2.176470588235294,1.4411764705882353,2.0
cessna 425,1.25,2.75,9.333761805984642,2.25,1.25,1.5
cessna 441,0.9166666666666665,2.75,8.487500735575367,2.3333333333333335,1.6666666666666667,1.8333333333333333
cessna 500,2.2,6.2,48.888004236914114,2.8,1.8,2.0
cessna 501,1.5555555555555556,4.111111111111111,15.280635624296439,2.0,1.3333333333333333,2.0
cessna 501sp,0.0,0.0,0.0,2.0,1.0,2.0
cessna 510,0.4,0.8,0.7646217671462618,2.0,1.0,1.6
cessna 525,1.3125,3.9375,17.640809813310973,2.3125,1.5,1.625
cessna 525a,0.857142857142857,2.2857142857142856,6.436866917302713,2.142857142857143,1.1428571428571428,2.0
cessna 525b,0.0,0.0,0.0,1.5,1.0,2.0
cessna 525c,0.0,0.0,0.0,2.0,1.0,2.0
cessna 550,1.8999999999999992,4.15,22.359213081472326,2.15,1.15,2.0
cessna 551,0.75,2.25,6.048277650278048,2.0,1.75,2.0
cessna 560,1.0,2.727272727272727,9.123327903449713,2.0,1.2727272727272727,1.8181818181818181
cessna 560xl,0.6363636363636365,1.9090909090909092,4.354315590282819,1.8181818181818181,1.0909090909090908,1.8181818181818181
cessna 650,1.0,2.8,10.035660693794686,2.2,1.2,1.6
cessna 680,0.0,0.0,0.0,2.0,1.0,2.0
cessna 750,0.0,0.0,0.0,2.0,1.0,2.0
cessna a-152,1.0,1.0,2.389443022332068,2.0,1.0,1.0
cessna a150,0.0,0.0,0.0,2.0,1.0,1.0
cessna a150k,0.0,0.0,0.0,2.0,1.0,1.0
cessna a150l,1.0,1.6666666666666667,3.9824050372201136,2.0,1.0,1.0
cessna a150m,0.4,0.4,0.47788860446641374,2.2,1.0,1.0
cessna a152,3.0,9.0,96.77244240444877,3.0,2.0,1.0
cessna a185,0.27868852459016386,0.5573770491803278,0.40391283554068014,2.0163934426229506,1.0491803278688525,0.9180327868852459
cessna a185e,0.5,0.8,1.1349854356077322,2.05,1.1,0.95
cessna a185f,0.39999999999999925,1.0210526315789474,1.0915981807285449,2.042105263157895,1.105263157894737,1.0
cessna a188,0.4545454545454545,1.0454545454545454,1.555112710815292,2.272727272727273,1.2272727272727273,0.9090909090909091
cessna a188a,0.25,0.5,0.2986803777915085,2.0,1.0,1.0
cessna a188b,0.29824561403508754,0.5263157894736842,0.4313352824246716,2.1228070175438596,1.0350877192982457,0.9649122807017544
cessna aircraft 162,2.0,4.0,19.115544178656545,2.0,1.0,1.0
cessna aircraft 172,2.0,6.0,28.673316267984816,2.0,2.0,1.0
cessna aircraft 172a,4.0,12.0,172.0398976079089,3.0,2.0,1.0
cessna aircraft 177b,4.0,10.0,143.3665813399241,3.0,2.0,1.0
cessna aircraft 182p,4.0,12.0,172.0398976079089,3.0,2.0,1.0
cessna aircraft 210m,5.0,13.0,155.31379645158444,2.0,2.0,1.0
cessna aircraft a188,1.0,3.0,10.752493600494306,3.0,2.0,1.0
cessna aircraft co 162,0.3846153846153847,0.6923076923076923,0.63624222488132,2.0,1.3846153846153846,1.0
cessna aircraft co e162,0.14285714285714282,0.2857142857142857,0.0975282866257987,2.0,1.0,1.0
cessna aircraft co lc41-550fg,1.0,2.0,4.778886044664136,1.5,1.5,1.0
cessna aircraft co lc42-550fg,2.0,6.0,43.009974401977225,3.0,2.0,1.0
cessna aircraft company 152,2.0,6.0,28.673316267984816,2.0,2.0,1.0
cessna aircraft company 162 lsa,2.0,6.0,28.673316267984816,2.0,2.0,1.0
cessna aircraft company 172r,2.0,4.0,19.115544178656545,2.0,2.0,1.0
cessna aircraft company 172rg,0.0,0.0,0.0,2.0,1.0,1.0
cessna aircraft company 210l,2.0,6.0,43.009974401977225,3.0,2.0,1.0
cessna aircraft company 441,3.0,9.0,64.51496160296584,2.0,2.0,2.0
cessna aircraft company cessna 152,2.0,6.0,28.673316267984816,2.0,2.0,1.0
cessna aircraft company cessna 525b,0.0,0.0,0.0,1.0,1.0,2.0
cessna aircraft t210l,1.0,1.0,2.389443022332068,2.0,2.0,1.0
cessna c-150g,2.0,2.0,9.557772089328273,2.0,1.0,1.0
cessna c-150h,0.0,0.0,0.0,2.0,1.0,1.0
cessna c-150j,0.0,0.0,0.0,2.0,1.0,1.0
cessna c-152,0.0,0.0,0.0,2.0,1.0,1.0
cessna c-170,0.0,0.0,0.0,2.0,1.0,1.0
cessna c-170a,0.0,0.0,0.0,2.0,1.0,1.0
cessna c-172,1.0,1.0,3.584164533498102,3.0,1.0,1.0
cessna c-172g,2.0,2.0,9.557772089328273,2.0,1.0,1.0
cessna c-172m,0.0,0.0,0.0,2.0,1.0,1.0
cessna c-172rg,0.0,0.0,0.0,2.0,1.0,1.0
cessna c-172s,0.0,0.0,0.0,2.0,1.0,1.0
cessna c-180,0.0,0.0,0.0,2.0,1.0,1.0
cessna c-180j,0.0,0.0,0.0,2.0,1.0,1.0
cessna c-182,0.0,0.0,0.0,2.3333333333333335,1.0,1.0
cessna c-195,0.0,0.0,0.0,2.0,1.0,1.0
cessna c-207,0.0,0.0,0.0,1.0,3.0,1.0
cessna c-210,1.0,2.0,4.778886044664136,2.0,1.0,1.0
